fare_amount,distance_km,passenger_count,hour,weekday,month,is_peak,is_night,is_weekend,pickup_borough,dropoff_borough,cluster,segment_label,is_high_fare,pickup_latitude,pickup_longitude
11.0,1.6121112807042608,1,17,4,11,1,0,0,0,0,2,Budget,0,40.75322,-73.996587
10.5,3.2058111580950777,1,10,3,6,1,0,0,0,0,2,Budget,0,40.722775,-74.008372
5.3,1.3824819666203645,1,15,6,2,0,0,1,0,0,3,Standard,0,40.776982,-73.986305
14.5,1.974267112448298,1,10,4,4,1,0,0,0,0,2,Budget,1,40.730823,-73.995635
8.5,3.4668480367653753,5,7,5,5,1,0,1,0,0,2,Budget,0,40.769227,-73.988727
10.1,3.141200450648698,2,11,6,5,0,0,1,0,0,3,Standard,0,40.751113,-73.971075
4.9,0.6837484924086927,1,8,0,7,1,0,0,4,4,2,Budget,0,40.781634,-73.952264
5.7,1.4387583926197758,2,20,4,1,1,0,0,0,0,2,Budget,0,40.752343,-73.978105
8.5,1.8118459699280625,2,21,1,5,0,0,0,0,0,3,Standard,0,40.77898025512695,-73.98211669921875
14.5,5.827764202396291,1,14,2,4,0,0,0,4,0,3,Standard,1,40.78921,-73.95487299999999
5.7,1.2794057885420662,1,18,1,5,1,0,0,0,0,2,Budget,0,40.734212,-74.00253599999999
8.9,3.3093656224792807,1,19,1,11,1,0,0,0,4,2,Budget,0,40.756387,-73.987977
11.0,4.157392199998764,1,4,0,1,0,1,0,2,2,3,Standard,0,40.743939000000005,-73.922973
18.1,7.1684449095570875,6,22,5,3,0,1,1,4,0,3,Standard,1,40.782593,-73.953303
10.5,2.556437428819868,1,15,1,6,0,0,0,0,0,3,Standard,0,40.740042,-74.005977
7.5,1.3023370222888824,1,15,4,5,0,0,0,0,0,3,Standard,0,40.740837,-73.990308
6.5,0.7639901084081313,1,13,3,8,0,0,0,0,0,3,Standard,0,40.7488,-73.985815
16.1,4.555126045916524,1,14,6,6,0,0,1,4,0,3,Standard,1,40.781522,-73.955958
35.7,16.944597407726057,1,16,0,9,1,0,0,4,2,1,Premium,1,40.646969,-73.789663
10.5,3.2700239762196817,3,0,6,4,0,1,1,0,0,3,Standard,0,40.718957,-74.004627
5.5,0.7242464366611985,1,8,1,6,1,0,0,0,0,2,Budget,0,40.743188,-73.986793
11.1,3.049301381347431,1,17,1,2,1,0,0,0,0,2,Budget,0,40.746169,-73.98153
7.3,1.9735294515906407,2,16,5,7,1,0,1,0,0,2,Budget,0,40.72282,-74.00806800000001
6.1,1.9339245889129875,1,19,5,9,1,0,1,0,4,2,Budget,0,40.748648,-73.975509
13.3,5.52508589691836,2,10,0,3,1,0,0,4,0,2,Budget,1,40.764285,-73.968853
15.3,7.758203945894159,1,0,1,7,0,1,0,0,1,3,Standard,1,40.72443,-73.99365300000001
19.0,3.273958408672967,2,0,5,5,0,1,1,0,0,3,Standard,1,40.77141952514648,-73.9823226928711
5.5,1.67616794738245,1,1,5,11,0,1,1,4,4,3,Standard,0,40.80863,-73.944823
39.33,9.379394256869244,1,7,4,3,1,0,0,0,2,1,Premium,1,40.774505,-73.981771
5.0,0.7288001017222417,2,17,4,6,1,0,0,0,4,2,Budget,0,40.756407,-73.970045
30.0,10.731676360681188,1,23,2,4,0,1,0,0,4,1,Premium,1,40.736801,-73.978775
7.0,2.8966496707238174,1,6,3,2,0,0,0,0,4,3,Standard,0,40.744083404541016,-73.97328186035155
9.0,2.0503340871804094,1,8,0,1,1,0,0,0,0,2,Budget,0,40.72716903686523,-74.0033187866211
6.9,1.682467933412698,6,12,1,5,0,0,0,4,4,3,Standard,0,40.778148,-73.956548
5.7,1.311723119236686,5,23,6,5,0,1,1,0,0,3,Standard,0,40.722477000000005,-73.99838199999999
6.9,1.3370584033022401,1,14,2,9,0,0,0,0,0,3,Standard,0,40.724828,-73.998293
4.1,0.5931462260909404,1,11,3,2,0,0,0,0,0,3,Standard,0,40.744373,-73.998913
5.7,1.3222812490645397,1,22,3,11,0,1,0,0,0,3,Standard,0,40.737635,-74.00569
16.0,4.368679307584183,1,23,5,6,0,1,1,0,0,3,Standard,1,40.76425552368164,-73.9883270263672
8.5,2.82230004884717,1,23,5,7,0,1,1,0,0,3,Standard,0,40.725837,-73.997815
8.1,3.027847321264683,5,19,3,3,1,0,0,4,0,2,Budget,0,40.760127,-73.96698
23.0,7.236917089099338,1,4,4,10,0,1,0,4,4,3,Standard,1,40.758543,-73.967854
8.5,2.288811684471441,1,7,0,9,1,0,0,0,0,2,Budget,0,40.783613,-73.98174200000001
15.0,4.901963754689635,6,20,1,12,1,0,0,0,0,2,Budget,1,40.73639,-74.00131999999999
7.5,1.2933730717485925,1,9,5,11,1,0,1,4,0,2,Budget,0,40.758722,-73.962695
6.9,1.52531381739007,1,10,4,4,1,0,0,0,0,2,Budget,0,40.748567,-74.00631800000001
20.5,5.668748481993088,1,22,3,10,0,1,0,0,1,3,Standard,1,40.722908,-74.004993
7.3,1.7823707216894837,1,7,3,6,1,0,0,0,4,2,Budget,0,40.79077,-73.976487
52.0,2.2138180981570534,1,9,5,11,1,0,1,2,2,1,Premium,1,40.776275,-73.949625
6.1,0.8620562440339359,5,8,2,4,1,0,0,0,0,2,Budget,0,40.764498,-73.976182
12.0,3.0944811992674186,1,10,6,4,1,0,1,2,0,2,Budget,0,40.77714538574219,-73.9431381225586
8.1,3.6202235469890827,1,21,0,5,0,0,0,0,0,3,Standard,0,40.761504,-73.999836
5.7,0.37804042440516744,1,12,4,9,0,0,0,0,0,3,Standard,0,40.79143,-73.98583199999999
10.5,1.4294869031845499,2,19,4,7,1,0,0,0,0,2,Budget,0,40.749626,-73.972432
30.83,7.76413949709474,1,4,0,1,0,1,0,4,2,1,Premium,1,40.770572,-73.962588
10.0,1.4437965068411969,5,19,1,10,1,0,0,0,4,2,Budget,0,40.764467,-73.973237
9.5,2.4092296291309876,1,21,1,4,0,0,0,0,0,3,Standard,0,40.764407,-73.97306999999999
11.0,3.782908214246693,6,22,3,11,0,1,0,0,4,3,Standard,0,40.747077,-73.981178
6.1,2.0599507028724284,1,6,1,2,0,0,0,0,0,3,Standard,0,40.7321,-74.001075
7.5,1.8878466002024257,5,18,3,7,1,0,0,4,4,2,Budget,0,40.7646,-73.96855
15.3,5.734930457701563,2,22,5,5,0,1,1,0,0,3,Standard,1,40.706359,-74.002575
4.5,0.8949331085198978,5,22,2,4,0,1,0,0,0,3,Standard,0,40.724372,-73.98751
8.9,1.890983424494342,1,17,2,3,1,0,0,0,0,2,Budget,0,40.739587,-73.992587
14.5,3.9333017075989773,1,8,4,11,1,0,0,0,0,2,Budget,1,40.707847,-74.003232
10.5,5.115576395265273,1,7,6,1,1,0,1,2,0,2,Budget,0,40.7510986328125,-73.9407958984375
14.5,4.868967571760031,1,23,6,6,0,1,1,0,4,3,Standard,1,40.751351,-73.9914
4.1,1.552377751565806,1,7,2,9,1,0,0,0,0,2,Budget,0,40.725723,-74.007735
6.5,1.4068260537583699,4,23,3,12,0,1,0,0,0,3,Standard,0,40.733589,-73.991654
9.0,2.317352372310404,1,20,4,3,1,0,0,4,0,2,Budget,0,40.77851104736328,-73.96276092529298
4.1,0.4620904050411313,1,18,0,8,1,0,0,0,0,2,Budget,0,40.788178,-73.978228
10.5,2.603325891052711,1,2,5,7,0,1,1,0,0,3,Standard,0,40.72574,-73.991998
8.9,3.4582426383881972,1,11,3,2,0,0,0,4,0,3,Standard,0,40.780543,-73.95691
6.0,1.2902047350072443,4,0,5,3,0,1,1,0,0,3,Standard,0,40.74420928955078,-73.98761749267578
7.5,2.322007765358458,1,20,3,3,1,0,0,0,0,2,Budget,0,40.75477981567383,-73.9915771484375
14.9,4.94330236921265,2,19,5,9,1,0,1,4,0,2,Budget,1,40.760951,-73.961028
5.3,1.6223425933087943,5,23,5,10,0,1,1,0,0,3,Standard,0,40.744033,-73.97643199999999
5.5,1.032008533204677,1,7,0,9,1,0,0,0,4,2,Budget,0,40.75447,-73.974013
8.5,1.986794699271254,1,20,5,11,1,0,1,0,0,2,Budget,0,40.748185,-74.005563
7.3,2.642726850890511,1,1,6,11,0,1,1,0,0,3,Standard,0,40.76885,-73.982167
11.7,4.272356325729043,1,17,3,4,1,0,0,0,4,2,Budget,0,40.752773,-73.99314
12.9,2.7660199636813765,2,13,2,7,0,0,0,0,0,3,Standard,1,40.739659,-73.989616
30.0,12.948811317674867,2,6,0,1,0,0,0,2,3,1,Premium,1,40.77726745605469,-73.94930267333984
5.0,1.3941284216639662,1,21,5,2,0,0,1,4,4,3,Standard,0,40.78131,-73.95222199999999
7.3,1.9177425273151107,1,11,1,6,0,0,0,0,4,3,Standard,0,40.770971,-73.983467
7.3,1.2270518678563789,1,13,2,6,0,0,0,4,0,3,Standard,0,40.765652,-73.969468
10.5,3.8714021597396258,1,2,1,5,0,1,0,0,0,3,Standard,0,40.744915,-73.98965
28.27,8.092521286620029,2,15,5,11,0,0,1,2,4,1,Premium,1,40.774063,-73.87451999999999
16.5,3.8628533739805753,1,9,2,7,1,0,0,0,0,2,Budget,1,40.737917,-74.004323
8.9,1.9061088782068922,2,11,0,7,0,0,0,0,0,3,Standard,0,40.751272,-73.994349
26.0,8.57921102166326,1,0,5,5,0,1,1,4,1,1,Premium,1,40.754372,-73.968715
8.1,1.2794016174650231,1,12,4,8,0,0,0,0,0,3,Standard,0,40.762154,-73.986269
8.5,2.628779856271795,3,21,5,1,0,0,1,2,4,3,Standard,0,40.796119,-73.938314
16.5,9.703491395685088,1,3,6,9,0,1,1,0,3,3,Standard,1,40.789840000000005,-73.975761
10.1,4.495824614789299,1,0,3,2,0,1,0,0,0,3,Standard,0,40.763641,-73.973563
4.5,1.5881102046672362,1,8,5,7,1,0,1,2,2,2,Budget,0,40.745436,-73.906914
14.9,5.4618150389304585,5,17,2,2,1,0,0,0,1,2,Budget,1,40.73688,-73.98862700000001
10.0,2.4839830894520483,1,18,3,2,1,0,0,0,0,2,Budget,0,40.75975,-73.97046
17.3,4.611700333793432,1,15,2,6,0,0,0,4,0,3,Standard,1,40.767283,-73.956687
6.5,1.6087189221130884,1,0,6,9,0,1,1,0,0,3,Standard,0,40.753952000000005,-73.995765
6.5,1.497294645761177,6,18,1,7,1,0,0,0,0,2,Budget,0,40.739967,-74.00228800000001
34.0,13.159415044514224,1,2,3,12,0,1,0,0,3,1,Premium,1,40.750257,-73.991005
14.9,4.758742120478629,1,9,0,4,1,0,0,1,0,2,Budget,1,40.690673,-73.994224
12.5,1.9026872763294937,1,20,3,10,1,0,0,0,0,2,Budget,1,40.76429,-73.978435
5.0,1.1943937427555384,1,18,3,5,1,0,0,0,0,2,Budget,0,40.72526550292969,-74.00762939453125
9.7,3.190781097245827,1,22,3,12,0,1,0,4,4,3,Standard,0,40.779018,-73.962265
11.5,5.216493467020197,1,23,2,9,0,1,0,0,4,3,Standard,0,40.729691,-73.980959
8.5,2.8023007160047797,1,1,3,8,0,1,0,0,4,3,Standard,0,40.750402,-73.978862
26.5,9.693763805885533,1,4,2,1,0,1,0,1,1,1,Premium,1,40.68474197387695,-73.97784423828125
6.1,2.399639199256807,1,0,4,5,0,1,0,0,0,3,Standard,0,40.750158,-73.990898
8.5,2.182377511801189,1,13,3,9,0,0,0,0,0,3,Standard,0,40.709741,-74.011147
4.9,1.6563090403395617,2,18,4,6,1,0,0,0,4,2,Budget,0,40.781707,-73.979437
11.7,6.540496173949066,1,22,4,4,0,1,0,0,2,3,Standard,0,40.744757,-73.985395
5.0,0.5027288159615675,1,11,3,2,0,0,0,0,0,3,Standard,0,40.740812,-74.005175
4.9,1.4022446332884924,1,6,2,7,0,0,0,0,0,3,Standard,0,40.740142,-73.982313
3.7,0.5011142498322221,5,16,1,3,1,0,0,2,2,2,Budget,0,40.778135,-73.94555
13.0,2.5454384707054674,1,8,3,2,1,0,0,4,0,2,Budget,1,40.757195,-73.963828
7.7,1.451021957399162,1,13,6,4,0,0,1,0,0,3,Standard,0,40.73413,-73.986537
30.0,9.089214189644567,1,21,4,10,0,0,0,2,0,1,Premium,1,40.773972,-73.873172
4.5,0.5516719291713932,1,20,4,5,1,0,0,0,0,2,Budget,0,40.775615,-73.980173
13.3,1.082540894236193,1,12,6,9,0,0,1,0,0,3,Standard,1,40.784527,-73.97965699999999
11.0,2.3529329885030497,1,12,2,12,0,0,0,0,0,3,Standard,0,40.735067,-73.99041700000001
10.0,1.7406174085777242,1,13,4,11,0,0,0,0,0,3,Standard,0,40.766855,-73.994945
15.7,6.092513561581993,1,18,6,9,1,0,1,0,1,2,Budget,1,40.740811,-73.99691
6.9,1.335737421181312,1,19,3,1,1,0,0,0,0,2,Budget,0,40.755968,-73.98491800000001
4.5,1.1168487450685425,1,11,3,3,0,0,0,0,0,3,Standard,0,40.788947,-73.976162
6.1,1.1793971084168018,2,2,6,6,0,1,1,0,0,3,Standard,0,40.722798,-73.988845
21.3,12.597511622702896,1,2,6,1,0,1,1,0,4,1,Premium,1,40.751921,-73.99363000000001
5.0,0.8670584489380849,1,8,4,3,1,0,0,4,4,2,Budget,0,40.804362,-73.96674499999999
10.1,2.549724155062447,1,19,1,2,1,0,0,0,2,2,Budget,0,40.765618,-73.975975
6.0,0.9023029782100933,1,13,1,4,0,0,0,4,4,3,Standard,0,40.78076171875,-73.95471954345702
5.3,1.0301658941078808,3,20,0,11,1,0,0,0,0,2,Budget,0,40.762054,-73.970823
24.5,5.213055501291288,1,16,6,7,1,0,1,0,0,2,Budget,1,40.763093,-73.9746
13.7,4.772249374119103,2,19,4,5,1,0,0,4,0,2,Budget,1,40.761083,-73.968815
14.9,7.604676927297437,2,4,4,3,0,1,0,0,2,3,Standard,1,40.763923,-73.985582
19.3,10.042422569100987,2,21,4,3,0,0,0,0,4,1,Premium,1,40.729333,-73.98754
7.3,1.0849990797591944,2,14,1,11,0,0,0,0,4,3,Standard,0,40.76542,-73.975617
12.0,3.3823017374755793,2,20,0,5,1,0,0,0,0,2,Budget,0,40.757878000000005,-73.983226
6.5,1.9049001842188877,2,18,5,6,1,0,1,0,0,2,Budget,0,40.71894,-73.98825699999999
5.0,1.2166178938095331,1,21,1,11,0,0,0,4,4,3,Standard,0,40.779911,-73.95561500000001
15.0,1.270197589680324,1,19,4,2,1,0,0,0,0,2,Budget,1,40.75316619873047,-73.99553680419923
7.7,1.6709480644205421,1,7,0,2,1,0,0,0,0,2,Budget,0,40.775945,-73.990127
8.0,0.519449616966704,6,11,2,4,0,0,0,0,0,3,Standard,0,40.771482,-73.98223
12.1,3.280999578324114,1,18,3,12,1,0,0,0,0,2,Budget,0,40.763058,-73.989243
26.0,10.883699979078584,1,10,2,4,1,0,0,4,0,1,Premium,1,40.79797,-73.96952900000001
22.1,5.370409381847079,1,0,3,3,0,1,0,1,4,3,Standard,1,40.721954,-73.95790799999999
9.0,1.884114156132654,1,14,0,5,0,0,0,4,0,3,Standard,0,40.774335,-73.961465
4.5,1.1534235958780457,1,7,4,5,1,0,0,0,4,2,Budget,0,40.794107,-73.970318
7.5,2.1120958265322103,5,22,1,2,0,1,0,0,4,3,Standard,0,40.76249313354492,-73.97431945800781
9.7,4.738411338051531,5,1,4,5,0,1,0,4,0,3,Standard,0,40.748362,-73.969852
8.5,2.677056392472415,2,6,5,8,0,0,1,0,0,3,Standard,0,40.749592,-73.971435
10.0,2.126707806978133,1,7,0,10,1,0,0,0,0,2,Budget,0,40.771163,-73.987125
7.0,2.1495183176785058,1,20,0,12,1,0,0,0,0,2,Budget,0,40.759228,-73.98761999999999
9.3,1.8734386452193201,2,10,4,6,1,0,0,0,0,2,Budget,0,40.7609,-73.9947
6.5,1.8753786470678118,1,21,3,9,0,0,0,0,0,3,Standard,0,40.729535,-73.978081
17.0,6.364189131273693,1,20,5,5,1,0,1,1,2,2,Budget,1,40.728736877441406,-73.95370483398438
51.7,18.219929409819514,1,21,5,5,0,0,1,4,4,1,Premium,1,40.647052,-73.789843
10.5,3.259762386786589,1,14,5,1,0,0,1,0,0,3,Standard,0,40.749249,-73.97646800000001
15.0,4.153908240278935,1,10,2,5,1,0,0,0,0,2,Budget,1,40.788799,-73.976275
9.7,2.9688056996225707,2,17,2,2,1,0,0,4,4,2,Budget,0,40.782832,-73.957557
15.7,5.615149033575042,1,9,3,1,1,0,0,4,0,2,Budget,1,40.765833,-73.957448
12.5,3.658001562380085,1,2,6,9,0,1,1,0,0,3,Standard,1,40.722942,-74.003442
14.9,5.163738301295814,1,9,1,6,1,0,0,0,0,2,Budget,1,40.748868,-73.981791
6.5,1.6766655721052093,5,16,2,2,1,0,0,0,0,2,Budget,0,40.74637,-73.971633
9.5,2.2058823406143167,2,17,6,11,1,0,1,0,0,2,Budget,0,40.735038,-73.991206
3.7,0.6715204244788073,1,8,5,8,1,0,1,0,0,2,Budget,0,40.745032,-73.998683
7.7,3.191458421856452,1,6,5,4,0,0,1,0,0,3,Standard,0,40.747355,-73.991313
5.7,1.7373076457730368,1,18,6,7,1,0,1,0,0,2,Budget,0,40.744366,-73.98128
6.5,0.6814819834867971,5,17,5,12,1,0,1,0,0,2,Budget,0,40.7467,-74.00153
37.07,11.694077792327525,1,9,2,10,1,0,0,2,0,1,Premium,1,40.774417,-73.872796
6.0,1.1806838045480967,1,23,5,1,0,1,1,0,0,3,Standard,0,40.763628,-73.981607
6.5,1.9060422031748872,1,21,2,4,0,0,0,4,0,3,Standard,0,40.811375,-73.961558
12.5,4.951043059958774,5,17,3,12,1,0,0,0,0,2,Budget,1,40.703307,-74.010007
4.5,0.6930584297207407,1,18,2,12,1,0,0,0,0,2,Budget,0,40.722562,-74.00149499999999
9.3,3.2361308510023226,3,2,3,5,0,1,0,0,0,3,Standard,0,40.748597,-73.986918
10.1,4.597012801166479,1,21,6,4,0,0,1,0,4,3,Standard,0,40.749901,-73.991475
7.7,3.506549135954392,1,22,2,10,0,1,0,0,0,3,Standard,0,40.760599,-73.975266
4.5,1.5213961425209375,1,9,1,11,1,0,0,0,0,2,Budget,0,40.751213,-73.975623
8.5,2.6892923549974284,1,4,5,4,0,1,1,0,0,3,Standard,0,40.756548,-73.987595
5.3,1.600846656135556,1,7,3,6,1,0,0,0,0,2,Budget,0,40.7336,-74.0027
5.5,0.480282809786531,1,13,0,10,0,0,0,0,0,3,Standard,0,40.765512,-73.980327
8.9,2.4499144329413953,1,8,1,4,1,0,0,4,4,2,Budget,0,40.752790000000005,-73.965823
10.9,2.794937590316835,1,19,2,8,1,0,0,1,0,2,Budget,0,40.69324,-73.992948
8.5,2.26777498885842,1,8,0,2,1,0,0,4,0,2,Budget,0,40.775919,-73.960753
7.3,2.357204587308133,1,23,4,1,0,1,0,4,0,3,Standard,0,40.756257,-73.967563
8.5,1.601683581291415,1,18,1,2,1,0,0,0,0,2,Budget,0,40.74953,-73.991037
20.0,7.782254676391334,2,20,4,12,1,0,0,4,0,2,Budget,1,40.764341,-73.958602
17.3,7.817995478246389,3,5,5,10,0,1,1,0,1,3,Standard,1,40.747818,-74.00414599999999
24.5,9.542889301137476,1,17,0,1,1,0,0,4,1,1,Premium,1,40.767809,-73.955853
4.0,0.5875270844724588,1,19,6,9,1,0,1,0,0,2,Budget,0,40.763587,-73.98891
9.0,1.7179996251080343,2,21,4,10,0,0,0,0,4,3,Standard,0,40.772559,-73.982374
8.5,1.34305606885179,1,18,0,12,1,0,0,0,0,2,Budget,0,40.704277000000005,-74.011707
3.0,0.36075272786989515,1,20,4,7,1,0,0,0,0,2,Budget,0,40.73594,-73.99783000000001
17.7,6.08504301590542,1,15,6,10,0,0,1,0,1,3,Standard,1,40.744476,-73.982939
6.1,1.2095832898501095,3,21,3,9,0,0,0,0,0,3,Standard,0,40.769205,-73.98465
12.5,4.330238876460207,1,15,1,7,0,0,0,0,0,3,Standard,1,40.744432,-73.976235
8.1,2.3438069430775643,1,15,3,5,0,0,0,0,0,3,Standard,0,40.754443,-73.993664
8.5,3.0148068015359275,1,20,2,12,1,0,0,4,0,2,Budget,0,40.805342,-73.965604
21.5,6.002368710969928,1,9,3,10,1,0,0,2,0,2,Budget,1,40.778022,-73.948412
14.1,6.749023928774339,5,3,5,9,0,1,1,0,0,3,Standard,1,40.720362,-74.00519200000001
4.9,0.8817781729168325,5,8,1,5,1,0,0,4,4,2,Budget,0,40.790528,-73.965463
3.7,0.5858962227839373,1,16,0,5,1,0,0,4,4,2,Budget,0,40.769816,-73.954755
5.3,1.0858454611136483,1,8,5,6,1,0,1,4,0,2,Budget,0,40.75645,-73.96412
6.0,0.9360398623599365,1,12,3,9,0,0,0,4,4,3,Standard,0,40.762169,-73.960086
9.5,1.8720646887042351,1,19,3,5,1,0,0,0,0,2,Budget,0,40.744561,-73.987001
7.5,1.5322512138084214,1,18,3,12,1,0,0,4,0,2,Budget,0,40.776678,-73.96333299999999
6.5,1.8810324329317505,6,7,1,3,1,0,0,4,4,2,Budget,0,40.772365,-73.96503299999999
9.5,2.9988086063418393,1,9,5,11,1,0,1,0,0,2,Budget,0,40.752515,-73.978078
17.5,3.3924972447500656,1,18,1,11,1,0,0,4,0,2,Budget,1,40.783483,-73.95686500000001
3.5,0.6094603627244054,1,18,2,7,1,0,0,4,4,2,Budget,0,40.768558,-73.967567
15.3,6.339556641043667,1,13,3,12,0,0,0,0,0,3,Standard,1,40.714882,-74.011082
21.0,9.185659413915301,1,22,0,3,0,1,0,0,2,1,Premium,1,40.707588,-74.00939699999999
10.5,1.3223809235341262,1,9,2,8,1,0,0,0,4,2,Budget,0,40.761402,-73.984555
10.1,1.6785737438521755,1,9,1,7,1,0,0,0,0,2,Budget,0,40.751005,-73.990493
6.9,1.2348954540966437,1,10,2,2,1,0,0,0,0,2,Budget,0,40.751042,-73.975788
26.5,9.9132750251126,5,4,6,2,0,1,1,0,2,1,Premium,1,40.762615,-73.97908199999999
11.0,2.0223062956318736,2,19,3,1,1,0,0,0,0,2,Budget,0,40.743547,-73.999993
18.0,2.035732557507697,2,14,5,4,0,0,1,0,0,3,Standard,1,40.74020767211913,-73.98976135253906
5.3,1.0325058134911071,1,14,3,8,0,0,0,0,0,3,Standard,0,40.753905,-73.98054599999999
7.3,2.1589162767424903,1,12,2,6,0,0,0,0,0,3,Standard,0,40.780626,-73.981663
8.5,1.6444001807343291,1,22,0,8,0,1,0,0,0,3,Standard,0,40.758254,-73.976336
8.5,2.5924077182882934,1,2,6,5,0,1,1,0,0,3,Standard,0,40.72751,-73.994077
3.7,0.6227913728337484,1,3,5,10,0,1,1,1,1,3,Standard,0,40.714712,-73.943015
10.5,2.0878584991515954,2,21,5,4,0,0,1,0,0,3,Standard,0,40.733365,-73.987388
15.7,5.842126889049269,1,6,2,4,0,0,0,4,2,3,Standard,1,40.644753,-73.781862
6.9,1.8389622219702617,1,17,0,2,1,0,0,0,0,2,Budget,0,40.776241,-73.976251
4.9,1.379570444583676,5,11,5,2,0,0,1,0,0,3,Standard,0,40.739382,-73.989558
6.5,1.2576661504393567,4,7,1,11,1,0,0,4,2,2,Budget,0,40.787737,-73.955667
5.0,0.7883520218707992,1,21,3,12,0,0,0,1,1,3,Standard,0,40.718759000000006,-73.956696
7.0,1.6558339304831289,1,10,2,1,1,0,0,4,4,2,Budget,0,40.77418899536133,-73.9593734741211
12.5,4.722994245697006,1,20,1,12,1,0,0,0,4,2,Budget,1,40.725678,-73.983972
21.0,9.147695474842253,2,19,3,10,1,0,0,0,4,2,Budget,1,40.738273,-73.99625
45.0,21.363193899298366,1,13,3,6,0,0,0,0,4,1,Premium,1,40.73542,-74.00498499999999
7.5,1.9875959952594873,3,19,4,1,1,0,0,0,0,2,Budget,0,40.75171661376953,-73.99417877197266
7.5,1.2254102859918041,1,16,1,4,1,0,0,0,0,2,Budget,0,40.751942,-73.977006
8.5,2.0814856584774213,3,18,0,6,1,0,0,4,4,2,Budget,0,40.764121,-73.954205
9.5,0.7331376166181593,1,21,4,1,0,0,0,4,0,3,Standard,0,40.76361846923828,-73.9697036743164
7.7,1.681202754116284,1,10,0,10,1,0,0,0,0,2,Budget,0,40.749916,-73.987773
11.1,3.0251871677261755,1,19,0,3,1,0,0,0,4,2,Budget,0,40.785347,-73.98064000000001
12.9,5.460590477515434,6,11,2,7,0,0,0,4,0,3,Standard,1,40.774152,-73.95740500000001
16.2,6.645967902847665,1,23,4,1,0,1,0,0,0,3,Standard,1,40.767597,-73.99595699999999
8.9,2.7098495619835195,2,11,5,6,0,0,1,0,0,3,Standard,0,40.7494,-73.980019
16.5,3.673024667650854,1,9,2,3,1,0,0,0,0,2,Budget,1,40.7347412109375,-73.98005676269531
4.1,1.1662610996571043,2,7,1,9,1,0,0,0,0,2,Budget,0,40.7601,-73.984147
16.9,7.060719592493336,1,18,2,11,1,0,0,0,0,2,Budget,1,40.759943,-73.970037
3.7,0.2248092753346744,1,19,5,9,1,0,1,0,0,2,Budget,0,40.737392,-73.992662
36.27,15.757889080911738,4,2,0,8,0,1,0,0,2,1,Premium,1,40.730262,-74.00188399999999
29.0,12.256201134549467,1,9,3,3,1,0,0,0,4,1,Premium,1,40.739857,-74.00237
5.3,0.9409754197367818,1,13,4,11,0,0,0,0,0,3,Standard,0,40.768388,-73.98236
16.1,8.718958290188624,1,6,2,7,0,0,0,1,4,3,Standard,1,40.686975,-73.979478
4.1,0.8498391271398953,1,12,1,6,0,0,0,0,0,3,Standard,0,40.752253,-73.97953000000001
5.5,0.889559267636276,1,22,5,7,0,1,1,0,0,3,Standard,0,40.770882,-73.982008
13.0,3.849937103103316,1,3,2,4,0,1,0,1,1,3,Standard,1,40.71438,-73.961435
6.1,1.1848806473838478,3,18,1,6,1,0,0,0,0,2,Budget,0,40.751776,-73.994318
14.1,5.166942635238438,1,15,6,3,0,0,1,0,1,3,Standard,1,40.717547,-73.99924
8.5,1.011277302295446,5,14,3,8,0,0,0,4,0,3,Standard,0,40.766642,-73.96339499999999
9.0,2.1160553928978327,1,13,5,8,0,0,1,0,0,3,Standard,0,40.760345,-73.98917
49.57,20.608836889373503,1,6,5,7,0,0,1,0,4,1,Premium,1,40.736177000000005,-73.99409
13.5,4.0420189196269405,1,22,1,10,0,1,0,0,0,3,Standard,1,40.705332,-74.007473
7.3,2.022251735202455,1,1,6,12,0,1,1,0,4,3,Standard,0,40.77941,-73.979384
5.0,0.710418152494982,5,20,4,6,1,0,0,0,0,2,Budget,0,40.748562,-74.00330500000001
30.0,6.768268997510396,1,0,4,5,0,1,0,1,0,1,Premium,1,40.722178,-73.95756999999999
57.33,18.999096408816094,3,23,3,3,0,1,0,4,0,1,Premium,1,40.652249,-73.806217
7.7,1.4112743374742251,1,18,1,10,1,0,0,0,0,2,Budget,0,40.734423,-73.983547
15.0,2.971311780503812,1,13,2,2,0,0,0,0,0,3,Standard,1,40.740379333496094,-73.99649810791014
11.5,3.587535450057939,1,23,4,5,0,1,0,0,0,3,Standard,0,40.74760055541992,-74.0038070678711
16.0,5.478650066644719,1,11,0,12,0,0,0,0,4,3,Standard,1,40.739132,-73.98013
6.1,0.22230950871516889,3,20,5,1,1,0,1,2,2,2,Budget,0,40.772635,-73.94757
6.5,1.744048545842655,1,18,4,12,1,0,0,4,4,2,Budget,0,40.759715,-73.968067
4.5,0.5893232685101202,4,21,3,9,0,0,0,0,0,3,Standard,0,40.72177,-73.993452
4.9,0.954567171183706,2,9,5,3,1,0,1,4,0,2,Budget,0,40.76841,-73.969307
11.3,3.526446084993323,1,17,1,9,1,0,0,0,4,2,Budget,0,40.760372,-73.98016199999999
20.0,3.0945652601629288,1,13,3,10,0,0,0,0,0,3,Standard,1,40.738902,-73.9995
12.0,1.2136734163075613,1,12,4,2,0,0,0,4,4,3,Standard,0,40.77537155151367,-73.96253967285155
5.3,0.959334849609104,1,13,3,10,0,0,0,4,4,3,Standard,0,40.76598,-73.954207
